Txn_ID,Value_Date,Channel,Counterparty,Reference,Amount,Currency,Running_Balance
TXN2494,27/04/2026,DD-UTIL,Cinderford Gas,DD625648,-777.15,GBP,5354886.04
TXN2495,27/04/2026,DD-UTIL,Metro Waste Services,DD524093,-1072.55,GBP,5353813.49
TXN2496,27/04/2026,DD-UTIL,Broadreach Broadband,DD599040,-445.21,GBP,5353368.28
TXN2497,27/04/2026,DD-UTIL,Northern Grid Power,DD395692,-627.14,GBP,5352741.14
TXN2498,27/04/2026,DD-UTIL,Metro Waste Services,DD811711,-213.54,GBP,5352527.60
TXN2499,27/04/2026,DD-UTIL,Metro Waste Services,DD400524,-1004.04,GBP,5351523.56
TXN2500,27/04/2026,DD-UTIL,Cinderford Gas,DD268810,-1567.50,GBP,5349956.06
TXN2501,27/04/2026,DD-UTIL,Aquavale Water,DD229571,-1490.02,GBP,5348466.04
TXN2502,27/04/2026,DD-UTIL,Cinderford Gas,DD651854,-1537.56,GBP,5346928.48
TXN2503,27/04/2026,DD-UTIL,Aquavale Water,DD469612,-642.71,GBP,5346285.77
TXN2504,27/04/2026,DD-UTIL,Northern Grid Power,DD261680,-1225.80,GBP,5345059.97
TXN2505,27/04/2026,DD-UTIL,Metro Waste Services,DD271328,-1662.69,GBP,5343397.28
TXN2506,27/04/2026,DD-UTIL,Cinderford Gas,DD177998,-1737.00,GBP,5341660.28
TXN2507,27/04/2026,DD-UTIL,Metro Waste Services,DD270436,-1133.46,GBP,5340526.82
TXN2508,27/04/2026,DD-UTIL,Cinderford Gas,DD688416,-1580.93,GBP,5338945.89
TXN2509,27/04/2026,DD-UTIL,Broadreach Broadband,DD952482,-1720.80,GBP,5337225.09
TXN2510,27/04/2026,DD-UTIL,Metro Waste Services,DD257998,-410.89,GBP,5336814.20
TXN2511,27/04/2026,DD-UTIL,Metro Waste Services,DD114450,-1471.81,GBP,5335342.39
TXN2512,27/04/2026,DD-UTIL,Broadreach Broadband,DD136623,-392.51,GBP,5334949.88
TXN2513,27/04/2026,DD-UTIL,Northern Grid Power,DD149189,-309.25,GBP,5334640.63
TXN2514,27/04/2026,BANK-CHG,Northgate Bank plc,CHG836877,-39.93,GBP,5334600.70
TXN2515,27/04/2026,BANK-CHG,Northgate Bank plc,CHG202672,-67.13,GBP,5334533.57
TXN2516,27/04/2026,BANK-CHG,Northgate Bank plc,CHG322747,-35.70,GBP,5334497.87
TXN2517,27/04/2026,BANK-CHG,Northgate Bank plc,CHG596541,-17.80,GBP,5334480.07
TXN2518,27/04/2026,BANK-CHG,Northgate Bank plc,CHG992027,-35.06,GBP,5334445.01
TXN2519,27/04/2026,BANK-CHG,Northgate Bank plc,CHG964166,-23.97,GBP,5334421.04
TXN2520,27/04/2026,BANK-CHG,Northgate Bank plc,CHG104250,-41.54,GBP,5334379.50
TXN2521,27/04/2026,BANK-CHG,Northgate Bank plc,CHG873603,-36.45,GBP,5334343.05
TXN2522,27/04/2026,BANK-CHG,Northgate Bank plc,CHG415946,-79.90,GBP,5334263.15
TXN2523,27/04/2026,BANK-CHG,Northgate Bank plc,CHG767498,-11.08,GBP,5334252.07
TXN2524,27/04/2026,BANK-CHG,Northgate Bank plc,CHG489029,-85.06,GBP,5334167.01
TXN2525,27/04/2026,BANK-CHG,Northgate Bank plc,CHG998376,-10.80,GBP,5334156.21
TXN2526,27/04/2026,BANK-CHG,Northgate Bank plc,CHG936893,-85.21,GBP,5334071.00
TXN2527,27/04/2026,BANK-CHG,Northgate Bank plc,CHG230507,-33.72,GBP,5334037.28
TXN2528,27/04/2026,BANK-CHG,Northgate Bank plc,CHG307088,-18.03,GBP,5334019.25
TXN2529,27/04/2026,BANK-CHG,Northgate Bank plc,CHG355279,-61.11,GBP,5333958.14
TXN2530,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF855130,16316.20,GBP,5350274.34
TXN2531,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF102397,56971.36,GBP,5407245.70
TXN2532,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF741544,-80587.16,GBP,5326658.54
TXN2533,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF459392,24887.49,GBP,5351546.03
TXN2534,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF473531,-39600.40,GBP,5311945.63
TXN2535,27/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF955403,-74014.21,GBP,5237931.42
TXN2536,28/04/2026,SUPPLIER-FPS,Beckworth Tooling,INV1008,-25470.43,GBP,5212460.99
TXN2537,28/04/2026,SUPPLIER-BACS,Ravensworth Foods,INV-1024,-44285.92,GBP,5168175.07
TXN2538,28/04/2026,SUPPLIER-FPS,Norhaven Instruments,INV-1065,-35194.51,GBP,5132980.56
TXN2539,28/04/2026,SUPPLIER-FPS,Haldane Print & Bind,INV-1092,-7859.41,GBP,5125121.15
TXN2540,28/04/2026,SUPPLIER-BACS,Oakhampton Seals,INV-001141,-43561.89,GBP,5081559.26
TXN2541,28/04/2026,SUPPLIER-BACS,Coldbrook Logistics,INV-2488,1975.60,GBP,5083534.86
TXN2542,28/04/2026,SUPPLIER-BACS,Coldbrook Logistics,INV-2496,-3180.00,GBP,5080354.86
TXN2543,28/04/2026,CARD-STL,Elmswood Books,CRD39368488,-1511.70,GBP,5078843.16
TXN2544,28/04/2026,CARD-STL,Lowfield Hardware,CRD21567472,-1361.98,GBP,5077481.18
TXN2545,28/04/2026,CARD-STL,Bellamy Coffee Co,CRD55491655,-1343.54,GBP,5076137.64
TXN2546,28/04/2026,CARD-STL,Pinehurst Hotels,CRD59374725,-1261.83,GBP,5074875.81
TXN2547,28/04/2026,CARD-STL,Glenmoor Couriers,CRD47994328,-884.78,GBP,5073991.03
TXN2548,28/04/2026,CARD-STL,Lowfield Hardware,CRD61345821,-2312.36,GBP,5071678.67
TXN2549,28/04/2026,CARD-STL,Dunmore Car Hire,CRD90318096,-3537.39,GBP,5068141.28
TXN2550,28/04/2026,CARD-STL,Pinehurst Hotels,CRD34414891,-2339.10,GBP,5065802.18
TXN2551,28/04/2026,CARD-STL,Pinehurst Hotels,CRD34939063,-1848.33,GBP,5063953.85
TXN2552,28/04/2026,CARD-STL,Aeroline Travel,CRD55122904,-2630.59,GBP,5061323.26
TXN2553,28/04/2026,CARD-STL,Lowfield Hardware,CRD48505458,-1161.23,GBP,5060162.03
TXN2554,28/04/2026,CARD-STL,Crestwood IT Retail,CRD94959424,-594.92,GBP,5059567.11
TXN2555,28/04/2026,CARD-STL,Norbury Stationers,CRD91359322,-786.83,GBP,5058780.28
TXN2556,28/04/2026,CARD-STL,Dunmore Car Hire,CRD70549610,-1014.20,GBP,5057766.08
TXN2557,28/04/2026,CARD-STL,Elmswood Books,CRD11077566,-1940.52,GBP,5055825.56
TXN2558,28/04/2026,CARD-STL,Crestwood IT Retail,CRD62241190,-2154.49,GBP,5053671.07
TXN2559,28/04/2026,CARD-STL,Elmswood Books,CRD19085026,-1411.33,GBP,5052259.74
TXN2560,28/04/2026,CARD-STL,Crestwood IT Retail,CRD98646554,-1661.41,GBP,5050598.33
TXN2561,28/04/2026,CARD-STL,Halewood Fuel Services,CRD52981145,-2709.58,GBP,5047888.75
TXN2562,28/04/2026,CARD-STL,Dunmore Car Hire,CRD61969518,-1889.31,GBP,5045999.44
TXN2563,28/04/2026,CARD-STL,Glenmoor Couriers,CRD81534752,-166.46,GBP,5045832.98
TXN2564,28/04/2026,CARD-STL,Aeroline Travel,CRD41013478,-1349.96,GBP,5044483.02
TXN2565,28/04/2026,CARD-STL,Norbury Stationers,CRD91686371,-3217.65,GBP,5041265.37
TXN2566,28/04/2026,CARD-STL,Glenmoor Couriers,CRD65926960,-3048.35,GBP,5038217.02
TXN2567,28/04/2026,CARD-STL,Bellamy Coffee Co,CRD55177509,-224.38,GBP,5037992.64
TXN2568,28/04/2026,CARD-STL,Jubilee Fitness,CRD11468738,-1068.59,GBP,5036924.05
TXN2569,28/04/2026,CARD-STL,Kingsmead Pharmacy,CRD60431108,-1111.27,GBP,5035812.78
TXN2570,28/04/2026,CARD-STL,Glenmoor Couriers,CRD49448561,-1128.82,GBP,5034683.96
TXN2571,28/04/2026,CARD-STL,Fairhaven Parking,CRD87437815,-1746.12,GBP,5032937.84
TXN2572,28/04/2026,CARD-STL,Aeroline Travel,CRD82364429,-2761.39,GBP,5030176.45
TXN2573,28/04/2026,CARD-STL,Cityline Rail,CRD45326781,-3420.87,GBP,5026755.58
TXN2574,28/04/2026,CARD-STL,Lowfield Hardware,CRD24850728,-2074.38,GBP,5024681.20
TXN2575,28/04/2026,CARD-STL,Lowfield Hardware,CRD81886267,-1886.25,GBP,5022794.95
TXN2576,28/04/2026,CARD-STL,Hartsmere Catering,CRD11830514,-3471.95,GBP,5019323.00
TXN2577,28/04/2026,CARD-STL,Dunmore Car Hire,CRD70234624,-2977.61,GBP,5016345.39
TXN2578,28/04/2026,CARD-STL,Norbury Stationers,CRD45672614,-2392.42,GBP,5013952.97
TXN2579,28/04/2026,CARD-STL,Lowfield Hardware,CRD24830198,-3148.86,GBP,5010804.11
TXN2580,28/04/2026,CARD-STL,Kingsmead Pharmacy,CRD54680895,-1392.15,GBP,5009411.96
TXN2581,28/04/2026,CARD-STL,Glenmoor Couriers,CRD71181297,-1007.25,GBP,5008404.71
TXN2582,28/04/2026,CARD-STL,Halewood Fuel Services,CRD38605552,-1140.49,GBP,5007264.22
TXN2583,28/04/2026,DD-UTIL,Shieldcrest Insurance,DD959158,-70.49,GBP,5007193.73
TXN2584,28/04/2026,DD-UTIL,Broadreach Broadband,DD746955,-230.95,GBP,5006962.78
TXN2585,28/04/2026,DD-UTIL,Broadreach Broadband,DD483426,-321.06,GBP,5006641.72
TXN2586,28/04/2026,DD-UTIL,Broadreach Broadband,DD983480,-1787.84,GBP,5004853.88
TXN2587,28/04/2026,DD-UTIL,Shieldcrest Insurance,DD748520,-1655.28,GBP,5003198.60
TXN2588,28/04/2026,DD-UTIL,Aquavale Water,DD838064,-1462.83,GBP,5001735.77
TXN2589,28/04/2026,DD-UTIL,Talkline Telecom,DD527226,-1816.32,GBP,4999919.45
TXN2590,28/04/2026,DD-UTIL,Talkline Telecom,DD893664,-897.46,GBP,4999021.99
TXN2591,28/04/2026,DD-UTIL,Cinderford Gas,DD648668,-1012.73,GBP,4998009.26
TXN2592,28/04/2026,DD-UTIL,Northern Grid Power,DD388576,-1558.30,GBP,4996450.96
TXN2593,28/04/2026,DD-UTIL,Broadreach Broadband,DD968785,-338.26,GBP,4996112.70
TXN2594,28/04/2026,DD-UTIL,Aquavale Water,DD856203,-1025.85,GBP,4995086.85
TXN2595,28/04/2026,DD-UTIL,Aquavale Water,DD367035,-1808.61,GBP,4993278.24
TXN2596,28/04/2026,DD-UTIL,Broadreach Broadband,DD701449,-1578.21,GBP,4991700.03
TXN2597,28/04/2026,DD-UTIL,Northern Grid Power,DD759741,-80.09,GBP,4991619.94
TXN2598,28/04/2026,DD-UTIL,Talkline Telecom,DD686567,-1092.73,GBP,4990527.21
TXN2599,28/04/2026,DD-UTIL,Northern Grid Power,DD361677,-1011.77,GBP,4989515.44
TXN2600,28/04/2026,DD-UTIL,Broadreach Broadband,DD222662,-379.25,GBP,4989136.19
TXN2601,28/04/2026,DD-UTIL,Parkfield Rates,DD391852,-1694.31,GBP,4987441.88
TXN2602,28/04/2026,DD-UTIL,Metro Waste Services,DD314912,-1476.86,GBP,4985965.02
TXN2603,28/04/2026,DD-UTIL,Metro Waste Services,DD374767,-1270.93,GBP,4984694.09
TXN2604,28/04/2026,DD-UTIL,Northern Grid Power,DD149084,-1582.19,GBP,4983111.90
TXN2605,28/04/2026,DD-UTIL,Metro Waste Services,DD966519,-570.82,GBP,4982541.08
TXN2606,28/04/2026,DD-UTIL,Talkline Telecom,DD595731,-800.94,GBP,4981740.14
TXN2607,28/04/2026,DD-UTIL,Northern Grid Power,DD602376,-1663.28,GBP,4980076.86
TXN2608,28/04/2026,DD-UTIL,Broadreach Broadband,DD567558,-1524.69,GBP,4978552.17
TXN2609,28/04/2026,DD-UTIL,Shieldcrest Insurance,DD890562,-953.07,GBP,4977599.10
TXN2610,28/04/2026,DD-UTIL,Aquavale Water,DD780372,-1803.10,GBP,4975796.00
TXN2611,28/04/2026,DD-UTIL,Broadreach Broadband,DD959663,-1686.10,GBP,4974109.90
TXN2612,28/04/2026,DD-UTIL,Northern Grid Power,DD518479,-658.78,GBP,4973451.12
TXN2613,28/04/2026,DD-UTIL,Northern Grid Power,DD694285,-124.07,GBP,4973327.05
TXN2614,28/04/2026,DD-UTIL,Metro Waste Services,DD915450,-1810.46,GBP,4971516.59
TXN2615,28/04/2026,DD-UTIL,Talkline Telecom,DD721822,-20.04,GBP,4971496.55
TXN2616,28/04/2026,DD-UTIL,Metro Waste Services,DD293278,-204.07,GBP,4971292.48
TXN2617,28/04/2026,DD-UTIL,Metro Waste Services,DD585376,-1363.64,GBP,4969928.84
TXN2618,28/04/2026,DD-UTIL,Cinderford Gas,DD611725,-1312.14,GBP,4968616.70
TXN2619,28/04/2026,BANK-CHG,Northgate Bank plc,CHG929103,-48.06,GBP,4968568.64
TXN2620,28/04/2026,BANK-CHG,Northgate Bank plc,CHG898490,-42.78,GBP,4968525.86
TXN2621,28/04/2026,BANK-CHG,Northgate Bank plc,CHG525679,-44.19,GBP,4968481.67
TXN2622,28/04/2026,BANK-CHG,Northgate Bank plc,CHG220670,-55.30,GBP,4968426.37
TXN2623,28/04/2026,BANK-CHG,Northgate Bank plc,CHG973115,-88.80,GBP,4968337.57
TXN2624,28/04/2026,BANK-CHG,Northgate Bank plc,CHG204598,-44.52,GBP,4968293.05
TXN2625,28/04/2026,BANK-CHG,Northgate Bank plc,CHG589861,-52.94,GBP,4968240.11
TXN2626,28/04/2026,BANK-CHG,Northgate Bank plc,CHG265944,-41.47,GBP,4968198.64
TXN2627,28/04/2026,BANK-CHG,Northgate Bank plc,CHG693595,-55.01,GBP,4968143.63
TXN2628,28/04/2026,BANK-CHG,Northgate Bank plc,CHG754735,-59.30,GBP,4968084.33
TXN2629,28/04/2026,BANK-CHG,Northgate Bank plc,CHG509276,-16.02,GBP,4968068.31
TXN2630,28/04/2026,BANK-CHG,Northgate Bank plc,CHG900365,-18.33,GBP,4968049.98
TXN2631,28/04/2026,BANK-CHG,Northgate Bank plc,CHG290648,-48.21,GBP,4968001.77
TXN2632,28/04/2026,BANK-CHG,Northgate Bank plc,CHG185565,-41.29,GBP,4967960.48
TXN2633,28/04/2026,BANK-CHG,Northgate Bank plc,CHG339143,-22.02,GBP,4967938.46
TXN2634,28/04/2026,BANK-CHG,Northgate Bank plc,CHG493270,-50.15,GBP,4967888.31
TXN2635,28/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-03,385.15,GBP,4968273.46
TXN2636,28/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-92,160.90,GBP,4968434.36
TXN2637,28/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-07,538.26,GBP,4968972.62
TXN2638,28/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-69,409.56,GBP,4969382.18
TXN2639,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF791328,49990.52,GBP,5019372.70
TXN2640,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF655383,52026.95,GBP,5071399.65
TXN2641,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF450095,14945.65,GBP,5086345.30
TXN2642,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF582960,-86810.38,GBP,4999534.92
TXN2643,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF673569,-5454.70,GBP,4994080.22
TXN2644,28/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF384590,-12448.81,GBP,4981631.41
TXN2645,29/04/2026,SUPPLIER-BACS,Ulverston Adhesives,INV-1027,-3871.63,GBP,4977759.78
TXN2646,29/04/2026,SUPPLIER-BACS,Ravensworth Foods,INV-1054,-27087.17,GBP,4950672.61
TXN2647,29/04/2026,SUPPLIER-FPS,Haldane Print & Bind,INV-1122,-34192.99,GBP,4916479.62
TXN2648,29/04/2026,CARD-STL,Cityline Rail,CRD57618537,-2401.30,GBP,4914078.32
TXN2649,29/04/2026,CARD-STL,Dunmore Car Hire,CRD32047502,-2014.66,GBP,4912063.66
TXN2650,29/04/2026,CARD-STL,Kingsmead Pharmacy,CRD97197410,-3487.08,GBP,4908576.58
TXN2651,29/04/2026,CARD-STL,Jubilee Fitness,CRD29378159,-1357.25,GBP,4907219.33
TXN2652,29/04/2026,CARD-STL,Glenmoor Couriers,CRD23604990,-1070.50,GBP,4906148.83
TXN2653,29/04/2026,CARD-STL,Norbury Stationers,CRD83350511,-1252.31,GBP,4904896.52
TXN2654,29/04/2026,CARD-STL,Cityline Rail,CRD57714909,-3568.84,GBP,4901327.68
TXN2655,29/04/2026,CARD-STL,Glenmoor Couriers,CRD51749660,-1963.59,GBP,4899364.09
TXN2656,29/04/2026,CARD-STL,Dunmore Car Hire,CRD93496100,-2865.10,GBP,4896498.99
TXN2657,29/04/2026,CARD-STL,Halewood Fuel Services,CRD20066457,-685.34,GBP,4895813.65
TXN2658,29/04/2026,CARD-STL,Halewood Fuel Services,CRD43267299,-2730.06,GBP,4893083.59
TXN2659,29/04/2026,CARD-STL,Pinehurst Hotels,CRD85725562,-1446.11,GBP,4891637.48
TXN2660,29/04/2026,CARD-STL,Jubilee Fitness,CRD72450686,-218.77,GBP,4891418.71
TXN2661,29/04/2026,CARD-STL,Cityline Rail,CRD31918601,-1539.32,GBP,4889879.39
TXN2662,29/04/2026,CARD-STL,Norbury Stationers,CRD47730200,-2680.92,GBP,4887198.47
TXN2663,29/04/2026,CARD-STL,Dunmore Car Hire,CRD79020820,-48.80,GBP,4887149.67
TXN2664,29/04/2026,CARD-STL,Kingsmead Pharmacy,CRD59536259,-564.46,GBP,4886585.21
TXN2665,29/04/2026,CARD-STL,Inglewood Print Shop,CRD84104636,-3018.40,GBP,4883566.81
TXN2666,29/04/2026,CARD-STL,Bellamy Coffee Co,CRD72279292,-1535.27,GBP,4882031.54
TXN2667,29/04/2026,CARD-STL,Glenmoor Couriers,CRD25060568,-1249.23,GBP,4880782.31
TXN2668,29/04/2026,CARD-STL,Elmswood Books,CRD67956437,-620.70,GBP,4880161.61
TXN2669,29/04/2026,CARD-STL,Pinehurst Hotels,CRD46483579,-805.32,GBP,4879356.29
TXN2670,29/04/2026,CARD-STL,Dunmore Car Hire,CRD88164773,-1718.65,GBP,4877637.64
TXN2671,29/04/2026,CARD-STL,Bellamy Coffee Co,CRD89064033,-1012.10,GBP,4876625.54
TXN2672,29/04/2026,CARD-STL,Hartsmere Catering,CRD98001705,-877.65,GBP,4875747.89
TXN2673,29/04/2026,CARD-STL,Aeroline Travel,CRD22953087,-1738.10,GBP,4874009.79
TXN2674,29/04/2026,CARD-STL,Fairhaven Parking,CRD68334729,-1660.70,GBP,4872349.09
TXN2675,29/04/2026,CARD-STL,Inglewood Print Shop,CRD63832754,-53.72,GBP,4872295.37
TXN2676,29/04/2026,CARD-STL,Cityline Rail,CRD85008491,-653.64,GBP,4871641.73
TXN2677,29/04/2026,CARD-STL,Pinehurst Hotels,CRD22379816,-593.90,GBP,4871047.83
TXN2678,29/04/2026,CARD-STL,Crestwood IT Retail,CRD31948495,-2275.90,GBP,4868771.93
TXN2679,29/04/2026,CARD-STL,Lowfield Hardware,CRD56848909,-59.88,GBP,4868712.05
TXN2680,29/04/2026,CARD-STL,Elmswood Books,CRD66247398,-2530.67,GBP,4866181.38
TXN2681,29/04/2026,CARD-STL,Lowfield Hardware,CRD75135543,-3442.53,GBP,4862738.85
TXN2682,29/04/2026,CARD-STL,Lowfield Hardware,CRD66997804,-95.95,GBP,4862642.90
TXN2683,29/04/2026,CARD-STL,Aeroline Travel,CRD85295552,-3525.94,GBP,4859116.96
TXN2684,29/04/2026,CARD-STL,Lowfield Hardware,CRD67979204,-391.12,GBP,4858725.84
TXN2685,29/04/2026,CARD-STL,Crestwood IT Retail,CRD72723802,-2461.44,GBP,4856264.40
TXN2686,29/04/2026,CARD-STL,Halewood Fuel Services,CRD61848467,-1598.19,GBP,4854666.21
TXN2687,29/04/2026,CARD-STL,Fairhaven Parking,CRD95666516,-891.62,GBP,4853774.59
TXN2688,29/04/2026,CARD-STL,Crestwood IT Retail,CRD76864521,-1622.36,GBP,4852152.23
TXN2689,29/04/2026,CARD-STL,Glenmoor Couriers,CRD22524267,-1728.19,GBP,4850424.04
TXN2690,29/04/2026,CARD-STL,Cityline Rail,CRD74756642,-1057.70,GBP,4849366.34
TXN2691,29/04/2026,CARD-STL,Fairhaven Parking,CRD67716676,-3351.17,GBP,4846015.17
TXN2692,29/04/2026,CARD-STL,Fairhaven Parking,CRD91557174,-3193.73,GBP,4842821.44
TXN2693,29/04/2026,CARD-STL,Crestwood IT Retail,CRD42471453,-2082.30,GBP,4840739.14
TXN2694,29/04/2026,CARD-STL,Bellamy Coffee Co,CRD25701035,-1027.74,GBP,4839711.40
TXN2695,29/04/2026,CARD-STL,Norbury Stationers,CRD77560796,-1288.38,GBP,4838423.02
TXN2696,29/04/2026,CARD-STL,Lowfield Hardware,CRD18147994,-2043.30,GBP,4836379.72
TXN2697,29/04/2026,CARD-STL,Aeroline Travel,CRD69617900,-3760.47,GBP,4832619.25
TXN2698,29/04/2026,DD-UTIL,Aquavale Water,DD346309,-1311.43,GBP,4831307.82
TXN2699,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD273446,-1385.78,GBP,4829922.04
TXN2700,29/04/2026,DD-UTIL,Aquavale Water,DD216905,-925.41,GBP,4828996.63
TXN2701,29/04/2026,DD-UTIL,Cinderford Gas,DD102848,-1700.64,GBP,4827295.99
TXN2702,29/04/2026,DD-UTIL,Talkline Telecom,DD754483,-143.49,GBP,4827152.50
TXN2703,29/04/2026,DD-UTIL,Metro Waste Services,DD771845,-963.48,GBP,4826189.02
TXN2704,29/04/2026,DD-UTIL,Cinderford Gas,DD512001,-1103.65,GBP,4825085.37
TXN2705,29/04/2026,DD-UTIL,Broadreach Broadband,DD103981,-1415.59,GBP,4823669.78
TXN2706,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD297975,-226.61,GBP,4823443.17
TXN2707,29/04/2026,DD-UTIL,Cinderford Gas,DD452919,-1241.96,GBP,4822201.21
TXN2708,29/04/2026,DD-UTIL,Talkline Telecom,DD447261,-952.22,GBP,4821248.99
TXN2709,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD204068,-1272.51,GBP,4819976.48
TXN2710,29/04/2026,DD-UTIL,Cinderford Gas,DD511542,-893.86,GBP,4819082.62
TXN2711,29/04/2026,DD-UTIL,Northern Grid Power,DD698244,-1719.85,GBP,4817362.77
TXN2712,29/04/2026,DD-UTIL,Talkline Telecom,DD860084,-1237.75,GBP,4816125.02
TXN2713,29/04/2026,DD-UTIL,Metro Waste Services,DD500000,-625.22,GBP,4815499.80
TXN2714,29/04/2026,DD-UTIL,Talkline Telecom,DD247459,-1106.48,GBP,4814393.32
TXN2715,29/04/2026,DD-UTIL,Metro Waste Services,DD534177,-751.36,GBP,4813641.96
TXN2716,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD877242,-556.55,GBP,4813085.41
TXN2717,29/04/2026,DD-UTIL,Talkline Telecom,DD921952,-1206.36,GBP,4811879.05
TXN2718,29/04/2026,DD-UTIL,Metro Waste Services,DD174693,-550.51,GBP,4811328.54
TXN2719,29/04/2026,DD-UTIL,Parkfield Rates,DD614185,-1819.53,GBP,4809509.01
TXN2720,29/04/2026,DD-UTIL,Metro Waste Services,DD561689,-1671.80,GBP,4807837.21
TXN2721,29/04/2026,DD-UTIL,Cinderford Gas,DD171898,-446.16,GBP,4807391.05
TXN2722,29/04/2026,DD-UTIL,Cinderford Gas,DD801260,-1760.74,GBP,4805630.31
TXN2723,29/04/2026,DD-UTIL,Talkline Telecom,DD975515,-562.31,GBP,4805068.00
TXN2724,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD623517,-1071.28,GBP,4803996.72
TXN2725,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD115670,-751.98,GBP,4803244.74
TXN2726,29/04/2026,DD-UTIL,Cinderford Gas,DD387102,-1396.37,GBP,4801848.37
TXN2727,29/04/2026,DD-UTIL,Parkfield Rates,DD179552,-847.66,GBP,4801000.71
TXN2728,29/04/2026,DD-UTIL,Aquavale Water,DD962931,-1170.86,GBP,4799829.85
TXN2729,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD285393,-437.57,GBP,4799392.28
TXN2730,29/04/2026,DD-UTIL,Broadreach Broadband,DD812052,-300.64,GBP,4799091.64
TXN2731,29/04/2026,DD-UTIL,Cinderford Gas,DD754806,-583.60,GBP,4798508.04
TXN2732,29/04/2026,DD-UTIL,Metro Waste Services,DD387773,-777.80,GBP,4797730.24
TXN2733,29/04/2026,DD-UTIL,Shieldcrest Insurance,DD122822,-1225.74,GBP,4796504.50
TXN2734,29/04/2026,DD-UTIL,Cinderford Gas,DD430242,-1120.70,GBP,4795383.80
TXN2735,29/04/2026,BANK-CHG,Northgate Bank plc,CHG749179,-68.06,GBP,4795315.74
TXN2736,29/04/2026,BANK-CHG,Northgate Bank plc,CHG506377,-73.13,GBP,4795242.61
TXN2737,29/04/2026,BANK-CHG,Northgate Bank plc,CHG993113,-9.79,GBP,4795232.82
TXN2738,29/04/2026,BANK-CHG,Northgate Bank plc,CHG895030,-4.87,GBP,4795227.95
TXN2739,29/04/2026,BANK-CHG,Northgate Bank plc,CHG824447,-11.83,GBP,4795216.12
TXN2740,29/04/2026,BANK-CHG,Northgate Bank plc,CHG602534,-18.79,GBP,4795197.33
TXN2741,29/04/2026,BANK-CHG,Northgate Bank plc,CHG958097,-79.39,GBP,4795117.94
TXN2742,29/04/2026,BANK-CHG,Northgate Bank plc,CHG306832,-62.39,GBP,4795055.55
TXN2743,29/04/2026,BANK-CHG,Northgate Bank plc,CHG144955,-30.35,GBP,4795025.20
TXN2744,29/04/2026,BANK-CHG,Northgate Bank plc,CHG399857,-65.84,GBP,4794959.36
TXN2745,29/04/2026,BANK-CHG,Northgate Bank plc,CHG459800,-54.25,GBP,4794905.11
TXN2746,29/04/2026,BANK-CHG,Northgate Bank plc,CHG449579,-66.26,GBP,4794838.85
TXN2747,29/04/2026,BANK-CHG,Northgate Bank plc,CHG780304,-26.61,GBP,4794812.24
TXN2748,29/04/2026,BANK-CHG,Northgate Bank plc,CHG800602,-45.68,GBP,4794766.56
TXN2749,29/04/2026,BANK-CHG,Northgate Bank plc,CHG638973,-64.12,GBP,4794702.44
TXN2750,29/04/2026,BANK-CHG,Northgate Bank plc,CHG124870,-68.55,GBP,4794633.89
TXN2751,29/04/2026,BANK-CHG,Northgate Bank plc,CHG579030,-76.81,GBP,4794557.08
TXN2752,29/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-61,253.47,GBP,4794810.55
TXN2753,29/04/2026,INTEREST,Northgate Bank plc,INT-2026-04-38,723.61,GBP,4795534.16
TXN2754,29/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF488679,-68933.27,GBP,4726600.89
TXN2755,29/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF643003,-37206.64,GBP,4689394.25
TXN2756,29/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF977667,-51800.49,GBP,4637593.76
TXN2757,29/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF760578,-36195.20,GBP,4601398.56
TXN2758,29/04/2026,INTERNAL-XFER,Treasury Sweep Account,TRF771498,-45856.85,GBP,4555541.71
